country,vil_id,rain,average,pop,dist,nomkt,vdsa_hh_id,tot_acre,genderH,ageH,noadultM,noadultF,nokids,sizehh,farm_cat,aindex,lindex,prcl_id,sur_yr,plot_area,output,price,value,lab_q,fert_q,irr_q,mech_v,pest_v
India,118,363.6663,500.7050529411766,3000,4.5,4,118046,2.9000001,1,34,1,0,2,3,MD,-.12107326,-.41959643,118046088,2010,.1254526674747467,400,11.7,4680,31,40,0,483.6000061035156,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118052,0,1,80,2,1,0,3,LA,.40222117,-1.0387695,118052032,2010,.4046860039234161,1400,11.7,16380,132,220,0,810,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118032,1.2,1,45,1,1,3,5,SM,-.12108355,-1.0387695,118032032,2010,.101171500980854,350,11.7,4095,18.5,44,0,390,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118054,10,1,38,3,3,2,8,LA,.92586702,.7992481,118054088,2010,.4046860039234161,1550,11.7,18135,65,187,0,2160,0
India,117,363.6663,500.7050529411766,6979,0,4,117045,3.1099999,1,55,3,1,1,5,MD,-.44898722,-.11976071,117045120,2010,.0971246436238289,380,11,4180,44,32,0,616,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118054,10,1,38,3,3,2,8,LA,.92586702,.7992481,118054072,2010,.2509053349494934,850,11.7,9945,122,120,0,1051,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118047,1.4299999,1,52,2,1,2,5,MD,-.12110534,-.7389338,118047056,2010,.2509053349494934,800,11.7,9360,102,100,0,722,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118042,3.23,1,32,2,3,0,5,MD,-.12110521,-1.0387695,118042096,2010,.0303514506667852,200,11.7,2340,16,30.15000000596046,0,234,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118030,1.1,1,80,4,4,0,8,LB,-.61006999,-.43909809,118030032,2010,.0971246436238289,400,11.7,4680,38,36,0,405,0
India,117,363.6663,500.7050529411766,6979,0,4,117056,6.1100001,1,66,5,4,2,11,LA,.92586923,.180075,117056008,2010,1.416401028633118,3500,11.5,40250,131,540,0,5018,0
India,117,363.6663,500.7050529411766,6979,0,4,117055,8.3000002,1,71,2,2,3,7,LA,.074676223,.19957668,117055096,2010,.0526091828942299,180,11,1980,15,19,0,247,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059096,2010,.1618744134902954,500,11,5500,41,55,0,320,0
India,117,363.6663,500.7050529411766,6979,0,4,117050,14.77,1,62,1,1,2,4,LA,.5980013,-.7389338,117050096,2010,1.214058041572571,3800,11,41800,105,400,0,5700,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118037,1.74,1,26,3,2,1,6,SM,-.12111206,-.41959643,118037032,2010,.2023430019617081,1200,10.25,12300,71,114,0,612.5,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059088,2010,.2509053349494934,1000,11,11000,48,80,0,496,0
India,117,363.6663,500.7050529411766,6979,0,4,117055,8.3000002,1,71,2,2,3,7,LA,.074676223,.19957668,117055088,2010,.2266241610050201,800,11,8800,43,78,0,1064,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118034,1.17,1,44,2,1,1,4,SM,.40252966,-.11976071,118034008,2010,.2509053349494934,1000,11.7,11700,50,90,0,1117.200012207031,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118044,4.2399998,1,42,5,4,3,12,MD,-.12109699,.19957668,118044008,2010,.6555913686752319,2500,11.7,29250,93,228,0,2505.699951171875,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118047,1.4299999,1,52,2,1,2,5,MD,-.12110534,-.7389338,118047088,2010,.2104367315769196,720,11.7,8424,76,86,0,662,0
India,117,363.6663,500.7050529411766,6979,0,4,117057,3.74,1,51,2,2,1,5,LA,-.44894606,-.7389338,117057120,2010,.1254526674747467,480,11,5280,41,40,0,434,0
India,117,363.6663,500.7050529411766,6979,0,4,117057,3.74,1,51,2,2,1,5,LA,-.44894606,-.7389338,117057112,2010,.222577303647995,880,11,9680,51,75,0,770,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118043,3.73,1,33,1,1,2,4,MD,.074345097,-.41959643,118043032,2010,.5018106698989868,1700,11.7,19890,95,220,0,3200.400024414063,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118042,3.23,1,32,2,3,0,5,MD,-.12110521,-1.0387695,118042072,2010,.133546382188797,440,11.7,5148,26,44,0,590.0499877929688,0
India,117,363.6663,500.7050529411766,6979,0,4,117044,1.39,1,39,1,1,0,2,MD,-1.9071056,-.41959643,117044008,2010,.0971246436238289,320,10,3200,45,33,0,516,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118056,5.5500002,1,73,15,9,6,26,LA,.40222037,-.41959643,118056008,2010,.4046860039234161,1350,11.7,15795,57,155,0,2410,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118051,9.4200001,1,65,3,3,4,10,LA,-.12109748,.19957668,118051056,2010,.311608225107193,1300,11.7,15210,49,155,0,1243.450012207031,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118039,1.41,1,40,4,4,2,10,SM,-1.1713315,-.82247257,118039072,2010,.1618744134902954,250,11,2750,56.799999,32,0,514,0
India,117,363.6663,500.7050529411766,6979,0,4,117055,8.3000002,1,71,2,2,3,7,LA,.074676223,.19957668,117055072,2010,.3642174005508423,1600,11,17600,57,127,0,10710,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118053,9.8299999,1,62,4,4,1,9,LA,-.44897813,-1.0387695,118053008,2010,.505857527256012,1640,11.7,19188,73,230,0,2050,0
India,117,363.6663,500.7050529411766,6979,0,4,117050,14.77,1,62,1,1,2,4,LA,.5980013,-.7389338,117050056,2010,1.214058041572571,4000,11,44000,120,450,0,5700,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059112,2010,.1861555725336075,650,11,7150,45,60,0,368,0
India,117,363.6663,500.7050529411766,6979,0,4,117048,2.6300001,1,58,5,5,7,17,MD,.59799945,.180075,117048008,2010,.3156550824642181,1200,11,13200,105,100,0,1712,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118058,8.5699997,1,58,2,3,2,7,LA,-.086721927,.46040908,118058056,2010,.2023430019617081,1280,11.7,14976,272,271,0,2900,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118059,32.799999,1,60,7,6,5,18,LA,.92588437,.7992481,118059072,2010,2.104367256164551,8400,11.7,98280,186,1064,0,8917.5,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118059,32.799999,1,60,7,6,5,18,LA,.92588437,.7992481,118059096,2010,.8093720078468323,3100,11.7,36270,90,428,0,4270,900
India,117,363.6663,500.7050529411766,6979,0,4,117058,4.7600002,1,50,2,2,0,4,LA,-.44898421,.180075,117058032,2010,.1254526674747467,320,11.5,3680,28,40,0,558,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118034,1.17,1,44,2,1,1,4,SM,.40252966,-.11976071,118034056,2010,.0364217385649681,135,11.7,1579.5,13,14,0,140.4000015258789,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118041,3.5,1,35,3,4,2,9,MD,-.12110521,-.41959643,118041072,2010,.0971246436238289,350,11.7,4095,24.5,54,0,356.3999938964844,0
India,117,363.6663,500.7050529411766,6979,0,4,117051,3.9000001,1,55,4,2,0,6,LA,-.44898239,-.11976071,117051088,2010,.1254526674747467,280,11,3080,42,40,0,519,0
India,117,363.6663,500.7050529411766,6979,0,4,117054,3.5599999,1,44,4,3,0,7,LA,.074656852,-.41959643,117054096,2010,.0728434771299362,160,11,1760,21,24,0,342,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118032,1.2,1,45,1,1,3,5,SM,-.12108355,-1.0387695,118032008,2010,.0202343016862869,0,0,0,22,53,0,345,0
India,117,363.6663,500.7050529411766,6979,0,4,117049,3,1,48,1,2,1,4,MD,-.44894606,-1.0387695,117049072,2010,.089030921459198,200,11,2200,29,28,0,418,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118045,0,1,42,1,1,2,4,MD,.92586315,-1.0387695,118045032,2010,.5018106698989868,1650,11.7,19305,66,190,0,2828.400024414063,0
India,117,363.6663,500.7050529411766,6979,0,4,117057,3.74,1,51,2,2,1,5,LA,-.44894606,-.7389338,117057088,2010,.1740149855613708,640,11,7040,44,44,0,602,0
India,117,363.6663,500.7050529411766,6979,0,4,117051,3.9000001,1,55,4,2,0,6,LA,-.44898239,-.11976071,117051056,2010,.2509053349494934,640,11,7040,71,80,0,1358,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118059,32.799999,1,60,7,6,5,18,LA,.92588437,.7992481,118059032,2010,1.214058041572571,4560,11.7,53352,130,537,0,4455,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118031,2,1,65,1,1,1,3,SM,-.12111321,-.11976071,118031008,2010,.505857527256012,18,11.700001,210.6000061035156,126,190,0,2050,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118043,3.73,1,33,1,1,2,4,MD,.074345097,-.41959643,118043008,2010,.6313101649284363,2000,11.7,23400,117,338,0,3183.599975585938,0
India,117,363.6663,500.7050529411766,6979,0,4,117047,3,1,62,5,4,2,11,MD,-.4489854,.096536227,117047088,2010,.0607029013335705,220,11,2420,33,20,0,335,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059056,2010,.222577303647995,800,11,8800,47,73,0,440,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118057,5,1,48,2,3,0,5,LA,-.121112,-.43909809,118057072,2010,.2751864790916443,960,11.7,11232,47,110,0,1466.799987792969,0
India,117,363.6663,500.7050529411766,6979,0,4,117050,14.77,1,62,1,1,2,4,LA,.5980013,-.7389338,117050032,2010,.5584666728973389,2000,11,22000,54,180,0,2622,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118030,1.1,1,80,4,4,0,8,LB,-.61006999,-.43909809,118030008,2010,.1982961446046829,750,11.7,8775,69,70,0,705.25,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118043,3.73,1,33,1,1,2,4,MD,.074345097,-.41959643,118043056,2010,.1254526674747467,450,11.7,5265,30.5,43,0,669.6000061035156,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118054,10,1,38,3,3,2,8,LA,.92586702,.7992481,118054120,2010,.1052183657884598,440,11.7,5148,29,52,0,522.6000061035156,0
India,117,363.6663,500.7050529411766,6979,0,4,117057,3.74,1,51,2,2,1,5,LA,-.44894606,-.7389338,117057056,2010,.2347178906202316,1000,11,11000,48,80,0,812,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118042,3.23,1,32,2,3,0,5,MD,-.12110521,-1.0387695,118042088,2010,.1456869542598724,480,11.7,5616,32,68,0,634.6000061035156,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118041,3.5,1,35,3,4,2,9,MD,-.12110521,-.41959643,118041032,2010,.089030921459198,280,11.7,3276,18,50,0,442.1999969482422,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118051,9.4200001,1,65,3,3,4,10,LA,-.12109748,.19957668,118051104,2010,.327795684337616,1300,11.7,15210,113,183,0,1125.25,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118040,3.3,1,32,1,3,1,5,MD,-.121112,-.41959643,118040032,2010,.076890341937542,200,11.7,2340,19,42,0,56,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118059,32.799999,1,60,7,6,5,18,LA,.92588437,.7992481,118059040,2010,.4046860039234161,1550,11.7,18135,66,194,0,1635,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118038,2,1,60,3,5,3,11,SM,.4022271,-.11976071,118038008,2010,.5220449566841125,2500,10.25,25625,55,484,0,2692.900024414063,0
India,117,363.6663,500.7050529411766,6979,0,4,117054,3.5599999,1,44,4,3,0,7,LA,.074656852,-.41959643,117054088,2010,.1311182528734207,400,11,4400,59,48,0,684,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059008,2010,.8093720078468323,3000,11,33000,107,265,0,1600,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118058,8.5699997,1,58,2,3,2,7,LA,-.086721927,.46040908,118058072,2010,.311608225107193,1700,11.7,19890,83,176,0,1813.200012207031,0
India,117,363.6663,500.7050529411766,6979,0,4,117049,3,1,48,1,2,1,4,MD,-.44894606,-1.0387695,117049088,2010,.056656040251255,150,11,1650,24,20,0,266,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118055,7.9200001,1,65,5,2,3,10,LA,-.12110958,-.43909809,118055032,2010,.4046860039234161,1600,11.7,18720,61,164,0,2310,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118042,3.23,1,32,2,3,0,5,MD,-.12110521,-1.0387695,118042008,2010,.3156550824642181,1200,11.7,14040,69,100,0,1258.299987792969,390
India,117,363.6663,500.7050529411766,6979,0,4,117047,3,1,62,5,4,2,11,MD,-.4489854,.096536227,117047032,2010,.1456869542598724,640,11,7040,62,52,0,724,0
India,117,363.6663,500.7050529411766,6979,0,4,117053,7.3000002,1,60,5,3,0,8,LA,.92586499,.19957668,117053128,2010,.0971246436238289,350,11,3850,48,24,0,496,0
India,117,363.6663,500.7050529411766,6979,0,4,117048,2.6300001,1,58,5,5,7,17,MD,.59799945,.180075,117048048,2010,.3884985744953156,1500,11,16500,124,125,0,1984,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118035,1.99,1,58,3,2,2,7,SM,-.12110917,1.1185855,118035032,2010,.121405802667141,400,11.7,4680,49.5,50,0,530,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118055,7.9200001,1,65,5,2,3,10,LA,-.12110958,-.43909809,118055008,2010,1.214058041572571,4400,11.7,51480,126,561,0,7428,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118058,8.5699997,1,58,2,3,2,7,LA,-.086721927,.46040908,118058008,2010,1.214058041572571,5000,11.7,58500,136,656,0,6480,0
India,117,363.6663,500.7050529411766,6979,0,4,117050,14.77,1,62,1,1,2,4,LA,.5980013,-.7389338,117050088,2010,.2711396217346191,800,11,8800,45,200,0,1273,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118058,8.5699997,1,58,2,3,2,7,LA,-.086721927,.46040908,118058096,2010,.1294995248317719,600,11.7,7020,28,57,0,649.2000122070313,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118055,7.9200001,1,65,5,2,3,10,LA,-.12110958,-.43909809,118055096,2010,.4046860039234161,1600,11.7,18720,48,138,0,2310,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118047,1.4299999,1,52,2,1,2,5,MD,-.12110534,-.7389338,118047072,2010,.2509053349494934,840,11.7,9828,83,100,0,675.5,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118040,3.3,1,32,1,3,1,5,MD,-.121112,-.41959643,118040008,2010,.4653888940811157,1480,11.7,17316,73,242,0,2584,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118054,10,1,38,3,3,2,8,LA,.92586702,.7992481,118054056,2010,.4046860039234161,1520,11.7,17784,61,200,0,2160,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118042,3.23,1,32,2,3,0,5,MD,-.12110521,-1.0387695,118042032,2010,.3156550824642181,1200,11.7,14040,60,140,0,1667.799987792969,390
India,117,363.6663,500.7050529411766,6979,0,4,117039,1.29,1,53,2,2,0,4,SM,-.93791693,-.41959643,117039032,2010,.0526091828942299,160,11,1760,33,21,0,317,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118035,1.99,1,58,3,2,2,7,SM,-.12110917,1.1185855,118035072,2010,.0607029013335705,200,11.7,2340,30,27,0,209,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118049,3.97,1,27,3,2,0,5,MD,-.12111345,-.7389338,118049088,2010,.2509053349494934,800,11.7,9360,78,85,0,1286.700012207031,0
India,117,363.6663,500.7050529411766,6979,0,4,117047,3,1,62,5,4,2,11,MD,-.4489854,.096536227,117047072,2010,.0607029013335705,200,11,2200,24,11,0,335,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118045,0,1,42,1,1,2,4,MD,.92586315,-1.0387695,118045056,2010,.1254526674747467,400,11.7,4680,20,38,0,3348,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059136,2010,.2023430019617081,640,11,7040,43,73,0,400,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118044,4.2399998,1,42,5,4,3,12,MD,-.12109699,.19957668,118044032,2010,.2509053349494934,1100,11.7,12870,49,100,0,1020.700012207031,0
India,117,363.6663,500.7050529411766,6979,0,4,117047,3,1,62,5,4,2,11,MD,-.4489854,.096536227,117047120,2010,.2185304462909698,800,11,8800,89,96,0,1486,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118046,2.9000001,1,34,1,0,2,3,MD,-.12107326,-.41959643,118046056,2010,.1375932395458221,480,11.7,5616,36,50,0,530.3999938964844,0
India,117,363.6663,500.7050529411766,6979,0,4,117059,14.57,1,80,6,4,0,10,LA,1.0880022,.47991073,117059104,2010,.2509053349494934,800,11,8800,38,40,0,496,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118049,3.97,1,27,3,2,0,5,MD,-.12111345,-.7389338,118049008,2010,.5260918140411377,1960,11.7,22932,68,263,0,2080.5,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118053,9.8299999,1,62,4,4,1,9,LA,-.44897813,-1.0387695,118053032,2010,1.566134810447693,5000,11.7,58500,194,625,0,8859.199951171875,0
India,117,363.6663,500.7050529411766,6979,0,4,117055,8.3000002,1,71,2,2,3,7,LA,.074676223,.19957668,117055032,2010,.1699681282043457,640,11,7040,61,43,0,1178,0
India,117,363.6663,500.7050529411766,6979,0,4,117042,2.6400001,1,58,2,2,1,5,MD,-.44898599,-.41959643,117042072,2010,.121405802667141,300,11,3300,27,40,0,570,0
India,117,363.6663,500.7050529411766,6979,0,4,117051,3.9000001,1,55,4,2,0,6,LA,-.44898239,-.11976071,117051032,2010,.2509053349494934,600,11,6600,130,80,0,1358,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118051,9.4200001,1,65,3,3,4,10,LA,-.12109748,.19957668,118051088,2010,.4411077499389648,1700,11.7,19890,65,230,0,1718.650024414063,0
India,117,363.6663,500.7050529411766,6979,0,4,117037,.98000002,1,57,3,1,0,4,SM,-.97550809,-1.0387695,117037072,2010,.0485623218119144,120,11,1320,30,17,0,268,0
India,118,363.6663,500.7050529411766,3000,4.5,4,118038,2,1,60,3,5,3,11,SM,.4022271,-.11976071,118038032,2010,.1537806838750839,440,10.25,4510,14.5,78,0,820.7999877929688,0
India,126,405.5649999999999,607.0463529411763,1325,3,3,126039,.60000002,1,58,1,1,3,5,SM,-1.3458446,2.033941,126039056,2010,.0161874406039715,40,12,480,23,6,0,0,0
India,126,405.5649999999999,607.0463529411763,1325,3,3,126039,.60000002,1,58,1,1,3,5,SM,-1.3458446,2.033941,126039008,2010,.1618744134902954,250,12,3000,106,28,0,150,0
India,126,405.5649999999999,607.0463529411763,1325,3,3,126039,.60000002,1,58,1,1,3,5,SM,-1.3458446,2.033941,126039072,2010,.2589990496635437,500,12,6000,122,65,0,150,0
India,126,405.5649999999999,607.0463529411763,1325,3,3,126048,2.5,1,75,4,1,3,8,MD,-1.3458507,.0014200122,126048008,2010,.0404686033725739,50,12,600,61,15,0,70,0
India,126,405.5649999999999,607.0463529411763,1325,3,3,126051,3.6300001,1,69,4,1,0,5,LA,-1.3458204,-.53421432,126051008,2010,.3035145103931427,700,12,8400,167,110,0,350,0
India,117,464.9214,500.7050529411766,6979,0,4,117059,7.79,1,81,6,4,0,10,LA,1.5974582,.7992481,117059032,2011,1.214058011770248,3000,11,33000,40,128,3.5,1100,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118035,1.99,1,59,3,2,2,7,SM,-.34002998,.47991073,118035072,2011,.5463261008262634,2010,12.8,25728,18,86,2.875,877.5,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118047,2.49,1,53,2,2,1,5,MD,-.86530823,-.41959643,118047056,2011,.7527160048484802,3150,12.8,40320,28,120,.6200000047683716,1209,0
India,117,464.9214,500.7050529411766,6979,0,4,117045,2.51,1,56,3,1,1,5,MD,-.32792282,-.11976071,117045008,2011,.7041536718606949,2040,11,22440,58,80,.5799999833106995,932,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118033,2,1,35,3,1,0,4,SM,-.39451224,-1.0387695,118033088,2011,.3642174080014229,1230,12.8,15744,13,62,.300000011920929,585,0
India,117,464.9214,500.7050529411766,6979,0,4,117040,2.6600001,1,59,4,3,1,8,MD,.71905476,-.10025904,117040096,2011,.4492014795541763,1050,11,11550,51,48,2,693,0
India,117,464.9214,500.7050529411766,6979,0,4,117050,14.77,1,63,1,1,2,4,LA,1.5369225,-.41959643,117050008,2011,.7527160048484802,2400,11,26400,29,80,2,1188,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118041,3.5,1,36,3,4,2,9,MD,.2199368,-.41959643,118041032,2011,.267092764377594,870,12.8,11136,14,38,.4699999988079071,429,0
India,117,464.9214,500.7050529411766,6979,0,4,117057,3.98,1,52,2,2,1,5,LA,-.38845864,-.41959643,117057112,2011,.667731910943985,3150,11,34650,38,72,3,852.5,110
India,118,464.9214,500.7050529411766,3000,4.5,4,118043,3.73,1,34,1,1,2,4,MD,.70694762,-.10025904,118043008,2011,1.893930494785309,6870,12.8,87936,48,275,1.559999942779541,3192,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118004,0,1,57,4,1,2,7,LB,-1.4749979,-.41959643,118004008,2011,2.258148014545441,4050,12.8,51840,259,360,1.860000014305115,5130,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118035,1.99,1,59,3,2,2,7,SM,-.34002998,.47991073,118035008,2011,.7527160048484802,2640,12.8,33792,80,120,2.5,1683,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118037,1.74,1,27,3,2,1,6,SM,.59798312,-.41959643,118037008,2011,1.50543200969696,5850,12.8,74880,44,220,9.25,2518,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118045,3.73,1,43,1,1,2,4,MD,.70694762,-1.0387695,118045008,2011,1.893930494785309,7380,12.8,94464,54,275,6.559999942779541,3192,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118054,10,1,39,3,3,2,8,LA,1.6337798,.49941239,118054088,2011,1.214058011770248,4650,12.8,59520,44,200,20,4440,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118058,8.5699997,1,59,2,3,2,7,LA,-.26092467,.180075,118058072,2011,.934824675321579,4500,12.8,57600,30,165,17,1882.5,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118040,3.49,1,33,1,3,1,5,MD,-.26901996,-.41959643,118040056,2011,.667731910943985,3000,12.8,38400,27,99,2.5,1327.5,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118032,1.2,1,46,1,2,2,5,SM,-.37029791,-.41959643,118032032,2011,.3035145029425621,915,12.8,11712,31,52,2.75,615,0
India,117,464.9214,500.7050529411766,6979,0,4,117053,4.98,1,61,5,3,1,9,LA,1.5066545,-.11976071,117053072,2011,.3642174080014229,900,11,9900,26,40,2,465,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118059,32.799999,1,61,8,6,5,19,LA,.88250154,-.11976071,118059072,2011,6.677319288253784,3168,12.8,40550.3994140625,222,1144,90,12975,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118056,5.5500002,1,74,16,7,3,26,LA,.74326909,-.11976071,118056032,2011,2.428116023540497,9000,12.8,115200,85,310,28.5,4750,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118055,7.9200001,1,66,6,2,2,10,LA,.2925798,.19957668,118055088,2011,1.214058011770248,5250,12.8,67200,47,195,23,2300,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118044,4.2399998,1,43,2,1,2,5,MD,1.1242995,-.10025904,118044056,2011,1.481150776147842,5760,12.8,73728,38,260,17,2529,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118051,9.4200001,1,66,3,3,4,10,LA,-.15842248,.49941239,118051104,2011,1.444729059934616,4500,12.85,57825,98,227,15,2880,0
India,117,464.9214,500.7050529411766,6979,0,4,117030,1.2,1,41,2,1,1,4,SM,-1.3065084,-.7389338,117030032,2011,.3642174080014229,960,11,10560,26,35,2.5,585,0
India,117,464.9214,500.7050529411766,6979,0,4,117045,2.51,1,56,3,1,1,5,MD,-.32792282,-.11976071,117045032,2011,.5220449566841125,1200,11,13200,52,59,.4300000071525574,787,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118007,0,1,51,2,4,3,9,LB,-1.4628907,-.42538515,118007008,2011,2.258148014545441,3600,12.8,46080,245,350,1.860000014305115,4746,0
India,117,464.9214,500.7050529411766,6979,0,4,117055,6.9200001,1,72,2,2,3,7,LA,-.32792282,-.7389338,117055104,2011,.9469652473926544,3000,11,33000,87,115,3,1780,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118058,8.5699997,1,59,2,3,2,7,LA,-.26092467,.180075,118058056,2011,1.214058011770248,6480,12.8,82944,42,192,24,2400,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118054,10,1,39,3,3,2,8,LA,1.6337798,.49941239,118054056,2011,1.214058011770248,0,0,0,12,104,1,1200,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118039,1.41,1,41,4,4,2,10,SM,-.92584407,-.41959643,118039088,2011,2.270288586616516,5400,12.8,69120,73,330,4.120000004768372,4040,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118030,1.1,0,77,3,4,1,8,SM,-.82898676,.19957668,118030056,2011,.1942492872476578,600,12.8,7680,18.5,32,1,400,0
India,117,464.9214,500.7050529411766,6979,0,4,117040,2.6600001,1,59,4,3,1,8,MD,.71905476,-.10025904,117040056,2011,.1942492872476578,420,11,4620,31,20,1,284,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118051,9.4200001,1,66,3,3,4,10,LA,-.15842248,.49941239,118051032,2011,1.323323249816895,5160,12.85,66306,40.5,227,20,2275.5,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118054,10,1,39,3,3,2,8,LA,1.6337798,.49941239,118054072,2011,.7527160048484802,0,0,0,8,70,.6200000047683716,558,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118042,3.0799999,1,33,2,2,1,5,MD,-.30370849,-1.0387695,118042032,2011,.9469652473926544,3600,12.8,46080,33,152,3.75,1671,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118041,3.5,1,36,3,4,2,9,MD,.2199368,-.41959643,118041056,2011,.267092764377594,750,12.8,9600,16,38,.4699999988079071,429,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118055,7.9200001,1,66,6,2,2,10,LA,.2925798,.19957668,118055008,2011,4.006391644477844,17100,10.8,184680,143,738,72,12985,0
India,117,464.9214,500.7050529411766,6979,0,4,117052,5.0300002,1,59,6,7,0,13,LA,.20751667,-.41959643,117052032,2011,.7527160048484802,1800,11,19800,74,80,.6200000047683716,1158,0
India,117,464.9214,500.7050529411766,6979,0,4,117038,1.2,1,38,1,1,1,3,SM,-1.3065084,-.41959643,117038056,2011,.2913739308714867,750,11,8250,44,32,1.5,456,0
India,118,464.9214,500.7050529411766,3000,4.5,4,118040,3.49,1,33,1,3,1,5,MD,-.26901996,-.41959643,118040088,2011,.7527160048484802,3480,12.8,44544,32,110,3.75,1209,0
